CUMUN,NMUN,anio,ALQM2_LV_25_VC,ALQM2_LV_25_VU,ALQM2_LV_75_VC,ALQM2_LV_75_VU,ALQM2_LV_M_VC,ALQM2_LV_M_VU,ALQTBID12_25_VC,ALQTBID12_25_VU,ALQTBID12_75_VC,ALQTBID12_75_VU,ALQTBID12_M_VC,ALQTBID12_M_VU,BI_ALVHEPCO_TVC,BI_ALVHEPCO_TVU,SLVM2_25_VC,SLVM2_25_VU,SLVM2_75_VC,SLVM2_75_VU,SLVM2_M_VC,SLVM2_M_VU
40095,Gomezserracín,2019,,1.7520503663519353,,3.2221812822402356,,2.4691358024691357,,250.0,,395.7959081836327,,320.0,1.0,13.0,,193.0,,302.5,,228.0
40095,Gomezserracín,2020,,1.8771701388888886,,3.4513922813873967,,2.2762345679012346,,254.04489999999998,,400.0,,312.5,1.0,16.0,,193.0,,384.5,,244.5
40095,Gomezserracín,2021,,1.8083358418623316,,3.4782608695652173,,2.5803720440964026,,250.0,,400.0,,320.0,2.0,15.0,,193.0,,411.0,,261.0
40095,Gomezserracín,2022,,1.6971738341498819,,3.4782608695652173,,2.4691358024691357,,265.0,,400.0,,320.0,1.0,19.0,,193.0,,411.0,,275.0
40095,Gomezserracín,2023,,1.8487266077534643,,3.615599040164161,,2.8815176565909315,,250.0,,401.875,,339.17791554177916,1.0,18.0,,186.0,,407.25,,244.5
40097,Grajera,2015,,,,,,,,,,,,,7.0,4.0,,,,,,
40097,Grajera,2016,,,,,,,,,,,,,9.0,3.0,,,,,,
40097,Grajera,2017,,,,,,,,,,,,,9.0,3.0,,,,,,
40097,Grajera,2018,2.9288244829659846,,4.802390038751267,,3.8943568885824327,,245.83333333333334,,347.62098330957474,,300.0,,10.0,5.0,65.5,,112.25,,83.5,
40097,Grajera,2019,2.961703650680029,,5.429025423728813,,4.021232146232147,,250.0,,350.0,,300.41208791208794,,10.0,9.0,50.5,,108.5,,76.5,
40097,Grajera,2020,2.7719327271591054,,4.588690824079486,,3.9195381231671553,,249.99875,,362.6824817518248,,291.5544565217391,,14.0,9.0,63.0,,121.25,,79.5,
40097,Grajera,2021,2.911523728452862,,4.963773826194135,,4.11036036036036,,250.86805555555557,,367.9815573770491,,318.75,,12.0,8.0,68.0,,131.75,,76.5,
40097,Grajera,2022,3.2810902246338567,,5.8743698714906465,,4.474030068853353,,250.0,,360.9801912568306,,300.6485849056604,,14.0,9.0,50.5,,121.25,,79.5,
40097,Grajera,2023,3.1535209377236932,,5.502333578973225,,4.061134487781193,,299.10130718954247,,350.0,,312.5,,13.0,9.0,67.5,,126.5,,74.0,
40099,Honrubia de la Cuesta,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40099,Honrubia de la Cuesta,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40100,Hontalbilla,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40100,Hontalbilla,2016,,,,,,,,,,,,,0.0,0.0,,,,,,
40100,Hontalbilla,2017,,,,,,,,,,,,,0.0,3.0,,,,,,
40100,Hontalbilla,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40100,Hontalbilla,2019,,,,,,,,,,,,,0.0,2.0,,,,,,
40100,Hontalbilla,2020,,,,,,,,,,,,,0.0,2.0,,,,,,
